id,loan_amnt,int_rate,grade,home_ownership,annual_inc,issue_d,loan_status,purpose,fico_range_low,target,season
39610581,15000,6.03,7,2,85000,15-Jan,Fully Paid,debt_consolidation,770,1,1
108639477,14000,20,4,2,55000,17-May,Fully Paid,car,665,1,2
129540756,11500,7.96,7,1,74000,18-Mar,Fully Paid,debt_consolidation,740,1,2
44269764,20000,6.92,7,2,88000,15-Apr,Fully Paid,debt_consolidation,680,1,2
66482545,20000,16.55,4,1,105000,15-Dec,Charged Off,debt_consolidation,700,0,1
48354586,8275,13.99,5,1,32000,15-May,Fully Paid,credit_card,680,1,2
107659045,6000,15.99,5,1,75000,17-May,Fully Paid,debt_consolidation,660,1,2
74641858,11700,9.75,6,2,80000,16-Mar,Fully Paid,other,700,1,2
114501248,5000,10.91,6,3,60000,17-Jul,Fully Paid,debt_consolidation,670,1,3
50656865,17600,12.29,5,2,40000,15-Jun,Fully Paid,debt_consolidation,690,1,3
75191691,12000,5.32,7,1,79850,16-Mar,Fully Paid,credit_card,770,1,2
110303779,15000,9.93,6,1,90000,17-Jun,Fully Paid,debt_consolidation,675,1,3
74611428,35000,6.97,7,1,140000,16-Mar,Fully Paid,debt_consolidation,685,1,2
65804945,16000,15.41,4,2,77000,15-Nov,Fully Paid,debt_consolidation,670,1,4
44785822,6400,13.33,5,2,40000,15-Apr,Fully Paid,debt_consolidation,710,1,2
63397767,20800,5.32,7,1,69500,15-Oct,Fully Paid,debt_consolidation,725,1,4
46497268,30000,6.68,7,1,125000,15-May,Fully Paid,credit_card,740,1,2
65793783,13000,6.24,7,2,86000,15-Nov,Fully Paid,credit_card,760,1,4
58111154,15000,7.89,7,1,62000,15-Aug,Charged Off,credit_card,720,0,3
75275863,4500,8.39,6,2,65000,16-Mar,Fully Paid,debt_consolidation,705,1,2
60970731,21000,9.17,6,1,183040,15-Oct,Fully Paid,credit_card,660,1,4
40481579,12000,20.99,3,3,36000,15-Feb,Fully Paid,major_purchase,670,1,1
68475247,5000,12.88,5,2,85000,15-Dec,Fully Paid,car,700,1,1
111925415,10000,30.99,1,2,44000,17-Jul,Charged Off,debt_consolidation,660,0,3
77585157,3825,16.29,4,2,12000,16-May,Fully Paid,debt_consolidation,660,1,2
66453448,12000,11.99,5,2,47000,15-Dec,Fully Paid,credit_card,680,1,1
77497170,27350,18.25,4,2,57000,16-Apr,Charged Off,debt_consolidation,685,0,2
48645385,10000,8.18,6,2,40000,15-May,Fully Paid,debt_consolidation,745,1,2
126864969,18000,14.08,5,2,62000,18-Jan,Charged Off,debt_consolidation,730,0,1
55188787,5000,12.69,5,2,48000,15-Jul,Fully Paid,debt_consolidation,670,1,3
64160788,28000,14.33,5,1,220000,15-Nov,Charged Off,debt_consolidation,720,0,4
114945579,14000,10.91,6,1,150000,17-Aug,Charged Off,credit_card,695,0,3
53040142,10000,8.18,6,1,35000,15-Jul,Charged Off,credit_card,720,0,3
60922499,31000,6.24,7,3,204000,15-Oct,Fully Paid,credit_card,755,1,4
59300229,6000,11.53,6,1,49000,15-Aug,Fully Paid,debt_consolidation,660,1,3
76549177,11550,28.14,1,3,55000,16-Apr,Fully Paid,other,680,1,2
60505223,12000,18.55,3,2,55000,15-Sep,Fully Paid,debt_consolidation,665,1,
75749825,20000,6.49,7,1,60000,16-Mar,Fully Paid,credit_card,765,1,2
135821413,10000,12.13,6,2,38000,18-Jul,Fully Paid,car,780,1,3
43500652,8000,13.99,5,1,62000,15-Mar,Fully Paid,home_improvement,665,1,2
107379664,5600,15.05,5,3,95000,17-May,Fully Paid,other,705,1,2
63957276,24000,13.18,5,1,156000,15-Nov,Fully Paid,debt_consolidation,700,1,4
65422908,10500,6.89,7,1,142800,15-Nov,Fully Paid,debt_consolidation,690,1,4
50840486,15000,9.17,6,1,92024,15-Jul,Fully Paid,home_improvement,700,1,3
57304365,10000,7.89,7,1,182000,15-Aug,Fully Paid,debt_consolidation,665,1,3
42365409,12900,12.69,5,2,46000,15-Mar,Fully Paid,debt_consolidation,710,1,2
66631773,9600,6.24,7,2,135000,15-Dec,Fully Paid,credit_card,705,1,1
62345641,4500,11.53,6,3,50000,15-Oct,Fully Paid,home_improvement,660,1,4
54273154,5000,9.17,6,1,50000,15-Jul,Charged Off,credit_card,670,0,3
53272586,30000,21.99,2,2,120000,15-Jun,Charged Off,debt_consolidation,670,0,3
41710486,15000,8.18,6,1,70000,15-Mar,Fully Paid,debt_consolidation,740,1,2
80750790,35000,11.99,5,1,483505,16-Jun,Fully Paid,home_improvement,705,1,3
128949574,21600,9.44,6,2,110000,18-Feb,Fully Paid,debt_consolidation,665,1,1
67165431,14400,7.89,7,1,85000,15-Dec,Fully Paid,debt_consolidation,735,1,1
75527187,2400,28.34,1,2,20000,16-Mar,Fully Paid,debt_consolidation,710,1,2
79122012,4650,25.65,2,1,105000,16-May,Fully Paid,home_improvement,670,1,2
57408360,11200,6.24,7,1,75000,15-Aug,Fully Paid,debt_consolidation,695,1,3
77457251,15000,13.67,5,2,60000,16-Apr,Fully Paid,debt_consolidation,670,1,2
43801309,6500,12.69,5,3,40000,15-Mar,Fully Paid,home_improvement,665,1,2
43530568,18000,7.89,7,1,98000,15-Mar,Fully Paid,debt_consolidation,700,1,2
66455124,11200,13.67,5,1,40000,15-Dec,Fully Paid,debt_consolidation,715,1,1
57664070,7050,12.29,5,2,28336,15-Aug,Fully Paid,debt_consolidation,675,1,3
63415193,5400,12.05,5,3,85000,15-Nov,Fully Paid,car,700,1,4
65782663,9600,5.32,7,2,65000,15-Nov,Fully Paid,debt_consolidation,690,1,4
67367855,16450,12.59,5,2,46000,15-Dec,Fully Paid,debt_consolidation,705,1,1
111639199,10000,12.62,5,3,55000,17-Jun,Fully Paid,credit_card,680,1,3
83688439,18025,19.99,4,1,41000,16-Jun,Charged Off,debt_consolidation,665,0,3
40990545,24500,21.67,3,2,65000,15-Feb,Charged Off,debt_consolidation,675,0,1
75194527,20000,11.99,5,1,60000,16-Mar,Fully Paid,debt_consolidation,740,1,2
13057385,8000,5.32,7,1,32000,15-Oct,Fully Paid,credit_card,680,1,4
54177900,35000,21.99,2,2,90000,15-Jul,Charged Off,debt_consolidation,660,0,3
78021700,16000,9.75,6,1,42500,16-May,Fully Paid,home_improvement,675,1,2
113902293,10000,7.21,7,3,110000,17-Jul,Fully Paid,home_improvement,730,1,3
113026081,12000,16.02,5,2,96240,17-Jul,Fully Paid,credit_card,715,1,3
39370058,17375,14.99,5,3,63000,15-Feb,Fully Paid,credit_card,695,1,1
65705916,3200,16.55,4,1,142000,15-Nov,Fully Paid,debt_consolidation,690,1,4
50657570,12000,13.33,5,1,110000,15-Jun,Fully Paid,debt_consolidation,680,1,3
48646543,20000,18.25,3,1,175000,15-May,Charged Off,debt_consolidation,705,0,2
56079619,35000,23.99,2,2,135000,15-Jul,Fully Paid,major_purchase,660,1,3
70361172,15000,6.97,7,2,86000,16-Feb,Fully Paid,debt_consolidation,680,1,1
48384147,15000,11.53,6,1,42000,15-May,Fully Paid,credit_card,725,1,2
73864971,15000,18.99,4,1,60000,16-Mar,Fully Paid,debt_consolidation,700,1,2
84031255,35000,17.99,4,1,78000,16-Jun,Fully Paid,debt_consolidation,685,1,3
65293895,18000,7.89,7,1,95000,15-Nov,Fully Paid,debt_consolidation,700,1,4
107983685,28000,5.32,7,1,382500,17-May,Fully Paid,debt_consolidation,750,1,2
60246649,8400,9.99,6,2,46000,15-Sep,Fully Paid,credit_card,670,1,
39670610,8000,7.49,7,3,80000,15-Jan,Fully Paid,debt_consolidation,705,1,1
60226801,30125,19.19,3,1,109450,15-Sep,Fully Paid,small_business,700,1,
59531730,17875,19.99,3,1,64760,15-Sep,Fully Paid,debt_consolidation,690,1,
56120924,7500,8.18,6,1,24500,15-Aug,Fully Paid,credit_card,705,1,3
67999698,16800,11.22,6,2,65000,15-Dec,Fully Paid,debt_consolidation,675,1,1
74723218,26925,21.97,3,3,79000,16-Mar,Charged Off,credit_card,660,0,2
60617110,7200,13.99,5,2,32000,15-Sep,Charged Off,credit_card,660,0,
57662875,15000,11.53,6,1,103754,15-Aug,Fully Paid,credit_card,665,1,3
50738424,8000,12.69,5,1,50000,15-Jun,Fully Paid,debt_consolidation,665,1,3
129091516,12000,10.41,6,3,56000,18-Mar,Fully Paid,debt_consolidation,760,1,2
41051860,1200,15.61,4,2,44000,15-Mar,Fully Paid,debt_consolidation,715,1,2
51075408,8000,11.53,6,2,38000,15-Jun,Fully Paid,debt_consolidation,660,1,3
59392801,8750,19.19,3,1,25000,15-Sep,Fully Paid,small_business,675,1,
104611971,6600,11.39,6,2,22000,17-May,Charged Off,debt_consolidation,685,0,2
60526077,21600,12.69,5,2,75000,15-Sep,Fully Paid,debt_consolidation,665,1,
55687831,9600,13.33,5,1,80000,15-Jul,Fully Paid,debt_consolidation,660,1,3
63407177,8000,13.99,5,1,65000,15-Oct,Fully Paid,other,670,1,4
81453794,24650,18.25,4,1,74463,16-Jun,Charged Off,debt_consolidation,680,0,3
44885256,21825,13.99,5,2,52000,15-Apr,Charged Off,credit_card,665,0,2
112116744,7200,21.45,4,2,96440,17-Jun,Charged Off,debt_consolidation,710,0,3
58534263,10000,10.99,6,1,50000,15-Aug,Fully Paid,credit_card,680,1,3
74925995,5600,13.67,5,1,100024.2,16-Mar,Fully Paid,major_purchase,705,1,2
73283183,7000,5.32,7,3,32000,16-Mar,Fully Paid,credit_card,730,1,2
62410102,20000,11.53,6,1,50000,15-Oct,Fully Paid,debt_consolidation,665,1,4
118217885,6000,10.91,6,1,100014,17-Sep,Fully Paid,debt_consolidation,680,1,
130130577,5000,10.9,6,2,43323.7,18-Mar,Fully Paid,debt_consolidation,670,1,2
115085765,10000,14.08,5,1,85000,17-Aug,Fully Paid,debt_consolidation,670,1,3
60527521,15950,7.89,7,3,66817,15-Oct,Fully Paid,credit_card,690,1,4
128255867,9000,6.08,7,1,49000,18-Feb,Fully Paid,home_improvement,740,1,1
57744746,7800,9.99,6,1,62300,15-Aug,Fully Paid,debt_consolidation,670,1,3
65696202,28000,16.55,4,1,98000,15-Nov,Fully Paid,home_improvement,710,1,4
67327769,5000,11.22,6,2,33000,15-Dec,Fully Paid,debt_consolidation,665,1,1
55951526,15000,9.17,6,1,80000,15-Jul,Fully Paid,credit_card,660,1,3
75982493,15000,11.47,6,1,185000,16-Apr,Fully Paid,debt_consolidation,685,1,2
107531355,22800,8.24,6,2,140000,17-May,Fully Paid,credit_card,690,1,2
77039437,25000,12.99,5,1,67000,16-Apr,Fully Paid,debt_consolidation,670,1,2
109045645,20000,21.45,4,2,65000,17-May,Fully Paid,car,675,1,2
48665648,21600,7.89,7,2,109000,15-May,Fully Paid,credit_card,675,1,2
106487151,10000,24.74,3,2,40000,17-Apr,Charged Off,debt_consolidation,700,0,2
61430636,6000,8.18,6,1,55000,15-Oct,Fully Paid,credit_card,695,1,4
76143176,7000,18.99,4,3,23395,16-Mar,Charged Off,debt_consolidation,660,0,2
40501768,10000,12.39,5,2,28000,15-Feb,Fully Paid,credit_card,700,1,1
114502697,16000,16.02,5,1,0,17-Aug,Fully Paid,debt_consolidation,685,1,3
119199290,15000,5.32,7,1,120000,17-Sep,Fully Paid,debt_consolidation,790,1,
76519021,2000,12.99,5,1,29000,16-Apr,Charged Off,other,700,0,2
65512424,5000,8.18,6,2,25000,15-Nov,Fully Paid,credit_card,720,1,4
57804707,5400,8.18,6,1,56724,15-Aug,Charged Off,debt_consolidation,675,0,3
76794716,15000,5.32,7,1,115000,16-Apr,Fully Paid,credit_card,690,1,2
108518388,13000,10.91,6,2,49000,17-May,Fully Paid,debt_consolidation,740,1,2
118271443,12000,12.62,5,2,62500,17-Sep,Fully Paid,debt_consolidation,720,1,
46487798,15000,6.39,7,1,65500,15-Apr,Fully Paid,debt_consolidation,735,1,2
59749560,7200,16.99,4,1,70000,15-Sep,Charged Off,debt_consolidation,670,0,
63334668,3000,11.53,6,1,140000,15-Oct,Fully Paid,debt_consolidation,680,1,4
59250356,8075,6.24,7,2,46000,15-Aug,Fully Paid,debt_consolidation,730,1,3
43956229,15000,16.55,4,3,60000,15-Apr,Fully Paid,credit_card,670,1,2
66014569,12800,11.99,5,2,54000,15-Dec,Charged Off,credit_card,660,0,1
51806274,14400,18.25,3,3,35000,15-Jun,Fully Paid,debt_consolidation,710,1,3
113497219,12000,16.02,5,1,117000,17-Jul,Fully Paid,debt_consolidation,685,1,3
111599730,14400,12.62,5,2,53000,17-Jul,Fully Paid,debt_consolidation,665,1,3
116878070,6400,5.32,7,1,36480,17-Sep,Fully Paid,debt_consolidation,740,1,
66605446,16325,16.99,4,1,160000,15-Dec,Fully Paid,other,695,1,1
47008917,10400,17.86,4,1,45000,15-May,Fully Paid,other,720,1,2
65786710,21000,11.49,6,3,120000,15-Nov,Charged Off,debt_consolidation,680,0,4
46517339,30225,13.99,5,1,160000,15-Apr,Fully Paid,debt_consolidation,695,1,2
47300498,15000,12.69,5,1,170000,15-May,Charged Off,home_improvement,700,0,2
110017596,8000,20,4,1,31000,17-May,Charged Off,credit_card,665,0,2
60910683,7000,7.89,7,1,51000,15-Oct,Fully Paid,debt_consolidation,685,1,4
46476592,5000,15.61,4,2,42000,15-May,Fully Paid,debt_consolidation,665,1,2
44025561,35000,20.49,3,1,110000,15-Mar,Fully Paid,credit_card,710,1,2
36381486,6000,6.49,7,2,79000,15-Jan,Fully Paid,debt_consolidation,715,1,1
63400322,7000,9.17,6,2,65000,15-Oct,Fully Paid,credit_card,710,1,4
78208210,5600,8.39,6,3,60000,16-May,Fully Paid,home_improvement,665,1,2
117222038,8000,5.32,7,2,38000,17-Aug,Fully Paid,debt_consolidation,800,1,3
80771144,21000,12.99,5,2,120000,16-Jun,Charged Off,credit_card,695,0,3
57723758,1000,10.99,6,2,75000,15-Aug,Fully Paid,debt_consolidation,745,1,3
111925366,21600,7.35,7,1,43400,17-Jul,Fully Paid,debt_consolidation,745,1,3
50596700,6000,18.25,3,1,27000,15-Jun,Fully Paid,vacation,705,1,3
129818103,3000,11.98,6,2,15000,18-Mar,Fully Paid,debt_consolidation,745,1,2
52496489,6000,7.26,7,1,100000,15-Jun,Fully Paid,home_improvement,705,1,3
66044527,26350,11.99,5,1,88000,15-Nov,Fully Paid,credit_card,695,1,4
50607435,20000,16.55,4,2,62000,15-Jun,Fully Paid,debt_consolidation,665,1,3
81526655,30000,19.99,4,1,102000,16-Jun,Charged Off,debt_consolidation,730,0,3
64781889,11000,6.24,7,2,78924,15-Nov,Fully Paid,credit_card,710,1,4
62336670,9000,13.99,5,2,56000,15-Oct,Fully Paid,debt_consolidation,710,1,4
78218713,30000,11.47,6,1,112000,16-May,Fully Paid,debt_consolidation,720,1,2
42395059,10550,13.99,5,2,24000,15-Mar,Fully Paid,debt_consolidation,695,1,2
79651885,10000,10.75,6,1,55000,16-Jun,Fully Paid,credit_card,670,1,3
78518291,4800,18.25,4,2,45760,16-May,Fully Paid,other,675,1,2
55401177,12000,9.17,6,1,39000,15-Jul,Charged Off,credit_card,675,0,3
119220618,8000,10.42,6,1,60000,17-Sep,Charged Off,credit_card,695,0,
60135623,16000,11.53,6,1,150000,15-Sep,Charged Off,credit_card,685,0,
53644286,12500,17.57,4,1,49150,15-Jul,Fully Paid,debt_consolidation,665,1,3
41079771,16000,12.69,5,2,65000,15-Feb,Fully Paid,debt_consolidation,685,1,1
40470287,19725,14.31,5,1,55000,15-Feb,Fully Paid,debt_consolidation,700,1,1
112918734,14000,9.93,6,1,60000,17-Jul,Fully Paid,credit_card,730,1,3
51008533,20000,12.69,5,1,102000,15-Jun,Fully Paid,credit_card,670,1,3
57345142,20000,12.29,5,3,60000,15-Jul,Fully Paid,home_improvement,720,1,3
44007176,24125,19.52,3,1,55000,15-Apr,Charged Off,credit_card,670,0,2
73334750,12000,8.39,6,1,75000,16-Mar,Charged Off,debt_consolidation,675,0,2
77178535,14000,9.16,6,1,75000,16-Apr,Fully Paid,debt_consolidation,790,1,2
77379212,13000,17.27,4,2,55000,16-Apr,Charged Off,debt_consolidation,675,0,2
113063646,20000,7.97,7,1,100000,17-Jul,Fully Paid,debt_consolidation,730,1,3
75952034,32000,8.39,6,1,114000,16-Apr,Fully Paid,debt_consolidation,725,1,2
60416602,15950,19.99,3,3,38000,15-Sep,Fully Paid,debt_consolidation,675,1,
39679351,9000,6.03,7,1,69000,15-Jan,Fully Paid,debt_consolidation,810,1,1
49046408,17200,20.99,3,2,41000,15-May,Fully Paid,debt_consolidation,680,1,2
113010670,16000,18.06,4,1,43000,17-Jul,Fully Paid,credit_card,665,1,3
60375979,25000,7.26,7,1,185000,15-Sep,Fully Paid,home_improvement,770,1,
63417160,17075,8.18,6,1,54000,15-Oct,Fully Paid,credit_card,740,1,4
37790294,8475,18.54,3,3,25000,15-Jan,Charged Off,debt_consolidation,685,0,1
48635135,28000,5.93,7,1,370000,15-May,Fully Paid,debt_consolidation,740,1,2
48986137,12500,7.89,7,1,58000,15-May,Fully Paid,debt_consolidation,680,1,2
73261731,3000,10.75,6,2,35000,16-Mar,Fully Paid,home_improvement,685,1,2
76344742,5450,12.99,5,1,70000,16-Apr,Charged Off,medical,680,0,2
55867138,12000,9.99,6,2,55000,15-Jul,Fully Paid,debt_consolidation,690,1,3
40932181,12000,10.99,6,2,39000,15-Feb,Fully Paid,debt_consolidation,670,1,1
39280391,13000,11.44,6,2,52000,15-Jan,Fully Paid,credit_card,690,1,1
49957503,10000,9.17,6,2,72000,15-May,Fully Paid,home_improvement,680,1,2
136831774,5000,8.46,7,1,75000,18-Jul,Fully Paid,debt_consolidation,680,1,3
138419020,1000,12.73,6,2,15000,18-Aug,Fully Paid,other,740,1,3
61548402,7200,16.55,4,2,20000,15-Oct,Fully Paid,debt_consolidation,660,1,4
48110875,7300,13.99,5,1,142500,15-May,Fully Paid,other,670,1,2
65129525,25750,17.57,4,1,96000,15-Nov,Charged Off,debt_consolidation,665,0,4
65344047,11500,13.67,5,1,43000,15-Nov,Fully Paid,debt_consolidation,670,1,4
60666450,8000,12.69,5,2,25000,15-Oct,Fully Paid,credit_card,665,1,4
80640668,12000,19.99,4,1,109400,16-Jun,Fully Paid,debt_consolidation,685,1,3
43095681,2400,13.33,5,1,74000,15-Mar,Fully Paid,credit_card,705,1,2
66481757,30000,13.67,5,1,75000,15-Dec,Fully Paid,credit_card,690,1,1
65875991,10000,13.67,5,2,50000,15-Dec,Charged Off,debt_consolidation,675,0,1
67246792,12000,7.26,7,2,55000,15-Dec,Fully Paid,credit_card,710,1,1
76191182,6600,13.67,5,2,109000,16-Apr,Fully Paid,debt_consolidation,665,1,2
80700228,12000,10.75,6,1,89000,16-Jun,Fully Paid,credit_card,690,1,3
77370566,6300,20.75,3,2,21000,16-May,Charged Off,credit_card,675,0,2
115705202,14400,12.62,5,2,110000,17-Aug,Fully Paid,credit_card,675,1,3
61358431,15200,12.69,5,2,71000,15-Oct,Fully Paid,debt_consolidation,665,1,4
40664569,10000,7.89,7,1,75000,15-Feb,Fully Paid,credit_card,695,1,1
46706205,11000,10.99,6,1,75000,15-May,Fully Paid,debt_consolidation,670,1,2
53664828,12000,11.53,6,1,70000,15-Jul,Fully Paid,debt_consolidation,700,1,3
45515025,10500,11.53,6,2,60000,15-Apr,Fully Paid,debt_consolidation,685,1,2
48584377,10500,9.99,6,2,109000,15-May,Charged Off,other,665,0,2
78679271,16000,15.31,5,1,46368,16-Jun,Fully Paid,debt_consolidation,705,1,3
62062679,15000,15.61,4,2,126000,15-Oct,Fully Paid,debt_consolidation,660,1,4
48715071,11200,12.69,5,1,80000,15-May,Fully Paid,home_improvement,710,1,2
129938641,4800,20.39,4,2,55000,18-Mar,Fully Paid,credit_card,675,1,2
72595458,8000,9.75,6,1,56791,16-Mar,Fully Paid,debt_consolidation,720,1,2
60326406,8400,8.18,6,1,60000,15-Sep,Fully Paid,home_improvement,715,1,
77030690,21000,11.47,6,1,81000,16-Apr,Fully Paid,debt_consolidation,670,1,2
106236529,14000,7.35,7,2,80000,17-May,Fully Paid,debt_consolidation,720,1,2
129953693,8000,10.9,6,1,18000,18-Mar,Charged Off,moving,715,0,2
72785855,16000,6.97,7,2,115000,16-Feb,Fully Paid,debt_consolidation,710,1,1
119225259,10000,10.91,6,1,48000,17-Sep,Fully Paid,credit_card,700,1,
60982799,11000,16.55,4,3,44900,15-Oct,Charged Off,debt_consolidation,665,0,4
107655390,10000,12.74,5,2,41500,17-May,Fully Paid,debt_consolidation,695,1,2
54493208,11500,25.78,2,3,32000,15-Jul,Fully Paid,debt_consolidation,670,1,3
74715214,15000,5.32,7,2,105000,16-Mar,Fully Paid,credit_card,755,1,2
60901683,11600,9.17,6,2,45000,15-Oct,Fully Paid,debt_consolidation,690,1,4
104345351,28000,23.99,3,1,100000,17-Apr,Fully Paid,debt_consolidation,665,1,2
114160827,20000,15.05,5,1,142000,17-Jul,Charged Off,small_business,700,0,3
61632627,12000,15.61,4,1,48000,15-Oct,Fully Paid,credit_card,675,1,4
76448582,9750,9.75,6,1,140000,16-May,Fully Paid,debt_consolidation,670,1,2
62072669,15000,9.99,6,1,55000,15-Oct,Fully Paid,home_improvement,695,1,4
127166998,25200,10.91,6,1,94000,18-Jan,Charged Off,home_improvement,675,0,1
61343712,14400,12.29,5,3,72000,15-Oct,Fully Paid,credit_card,700,1,4
39551962,30000,7.49,7,1,85000,15-Jan,Fully Paid,credit_card,725,1,1
41429524,15000,9.17,6,1,70000,15-Mar,Fully Paid,debt_consolidation,690,1,2
56068027,20000,13.33,5,1,87500,15-Jul,Fully Paid,credit_card,680,1,3
75145369,26000,20.75,3,3,70000,16-Mar,Fully Paid,debt_consolidation,715,1,2
107215969,8000,10.91,6,2,67248,17-May,Fully Paid,debt_consolidation,675,1,2
136680861,1800,7.21,7,1,105000,18-Jul,Fully Paid,debt_consolidation,795,1,3
113542574,13000,12.62,5,2,76000,17-Jul,Fully Paid,debt_consolidation,670,1,3
113542496,1800,9.93,6,1,82000,17-Jul,Fully Paid,debt_consolidation,675,1,3
37801714,14000,10.49,6,1,75000,15-Jan,Fully Paid,debt_consolidation,675,1,1
75222523,20000,5.32,7,1,140000,16-Mar,Fully Paid,major_purchase,820,1,2
65483689,8625,11.49,6,3,60000,15-Nov,Charged Off,credit_card,705,0,4
75324167,26000,10.75,6,1,118000,16-Mar,Charged Off,credit_card,700,0,2
63185713,12000,15.61,4,1,50000,15-Oct,Charged Off,debt_consolidation,720,0,4
60636197,5000,11.53,6,2,70000,15-Sep,Fully Paid,debt_consolidation,685,1,
40483168,10000,6.99,7,1,92000,15-Feb,Fully Paid,debt_consolidation,705,1,1
79002556,11000,7.39,7,2,54000,16-May,Fully Paid,credit_card,725,1,2
128534402,17000,9.93,6,2,82500,18-Feb,Fully Paid,debt_consolidation,710,1,1
57205597,3500,11.53,6,1,47000,15-Aug,Fully Paid,debt_consolidation,675,1,3
46663514,5000,9.17,6,2,50000,15-Apr,Fully Paid,credit_card,685,1,2
129396120,30000,6.71,7,3,155000,18-Mar,Fully Paid,debt_consolidation,810,1,2
56008336,30000,15.61,4,2,110000,15-Jul,Fully Paid,debt_consolidation,670,1,3
74814579,10000,7.39,7,1,40000,16-Mar,Fully Paid,debt_consolidation,730,1,2
76311888,11000,16.29,4,2,30000,16-Apr,Charged Off,credit_card,700,0,2
116247740,15000,16.02,5,2,57000,17-Aug,Fully Paid,debt_consolidation,660,1,3
43286041,3500,13.33,5,2,45323,15-Mar,Fully Paid,other,690,1,2
46777409,20000,12.29,5,1,60000,15-Apr,Fully Paid,debt_consolidation,680,1,2
51856617,6000,9.99,6,2,32000,15-Jun,Fully Paid,credit_card,690,1,3
60647715,17000,13.99,5,1,72152,15-Sep,Charged Off,credit_card,675,0,
59130607,7200,18.25,3,3,24000,15-Sep,Fully Paid,debt_consolidation,670,1,
50941317,12000,13.33,5,1,75000,15-Jun,Fully Paid,debt_consolidation,670,1,3
73491157,30000,5.32,7,2,91000,16-Mar,Fully Paid,debt_consolidation,710,1,2
139972232,14400,11.06,6,2,100000,18-Sep,Fully Paid,debt_consolidation,700,1,
58350618,2625,18.55,3,2,28070,15-Aug,Fully Paid,debt_consolidation,670,1,3
68584321,14000,9.8,6,1,120000,15-Dec,Fully Paid,credit_card,680,1,1
119985007,24000,10.91,6,1,42000,17-Sep,Fully Paid,credit_card,720,1,
76373924,21900,13.67,5,1,47645,16-Apr,Fully Paid,debt_consolidation,700,1,2
63527675,8400,9.17,6,2,30000,15-Nov,Fully Paid,debt_consolidation,705,1,4
76372525,21000,9.75,6,1,82000,16-Apr,Fully Paid,home_improvement,685,1,2
119308272,23000,10.42,6,1,53000,17-Sep,Fully Paid,credit_card,685,1,
55553921,2400,13.33,5,2,56000,15-Jul,Charged Off,debt_consolidation,665,0,3
76804788,24000,9.75,6,2,205000,16-May,Fully Paid,debt_consolidation,705,1,2
60575249,24000,9.99,6,2,110000,15-Sep,Charged Off,debt_consolidation,690,0,
128951406,15000,13.59,5,1,49000,18-Feb,Fully Paid,debt_consolidation,660,1,1
38182382,21600,9.49,6,1,188000,15-Jan,Fully Paid,debt_consolidation,685,1,1
137330387,6000,6.67,7,2,42000,18-Jul,Fully Paid,medical,740,1,3
63641183,5000,10.99,6,2,30000,15-Nov,Charged Off,debt_consolidation,665,0,4
107065333,20000,16.99,4,2,67000,17-May,Fully Paid,small_business,685,1,2
54158156,10000,17.86,4,2,34500,15-Jul,Charged Off,debt_consolidation,735,0,3
57772446,7000,11.53,6,1,50000,15-Aug,Fully Paid,major_purchase,705,1,3
43419221,30625,12.69,5,1,83000,15-Mar,Fully Paid,debt_consolidation,710,1,2
115310843,18000,11.99,6,2,58200,17-Aug,Fully Paid,home_improvement,700,1,3
119383754,9600,11.99,6,1,34500,17-Sep,Fully Paid,debt_consolidation,690,1,
58271252,10000,12.29,5,1,110000,15-Aug,Charged Off,other,685,0,3
39429767,15000,9.49,6,1,58000,15-Jan,Fully Paid,debt_consolidation,675,1,1
76213852,20000,5.32,7,2,94526,16-Apr,Fully Paid,major_purchase,790,1,2
68373839,5000,10.78,6,1,58000,15-Dec,Fully Paid,home_improvement,705,1,1
52139365,13275,15.61,4,2,72000,15-Jun,Fully Paid,debt_consolidation,670,1,3
72867118,8000,11.99,5,2,50000,16-Mar,Fully Paid,car,660,1,2
104961645,14000,12.74,5,1,50000,17-Apr,Fully Paid,debt_consolidation,660,1,2
75271375,21275,23.13,2,1,56000,16-Mar,Fully Paid,debt_consolidation,665,1,2
126474945,22350,28.72,2,3,255000,18-Jan,Fully Paid,other,695,1,1
66574861,12000,13.67,5,1,32000,15-Dec,Charged Off,debt_consolidation,685,0,1
44095477,20000,12.29,5,1,45000,15-Apr,Fully Paid,debt_consolidation,715,1,2
81526749,5500,9.75,6,1,64000,16-Jun,Fully Paid,home_improvement,730,1,3
65605862,1000,8.18,6,2,80000,15-Nov,Fully Paid,other,730,1,4
81641320,6125,6.99,7,2,37315,16-Jun,Charged Off,credit_card,765,0,3
41050066,24000,16.55,4,1,120000,15-Feb,Charged Off,credit_card,695,0,1
60176249,19000,8.18,6,1,118000,15-Sep,Charged Off,debt_consolidation,695,0,
53464549,26350,19.99,3,1,57000,15-Jul,Fully Paid,debt_consolidation,680,1,3
75135362,35000,11.99,5,1,96000,16-Mar,Charged Off,debt_consolidation,690,0,2
49803361,3000,13.99,5,1,75000,15-May,Charged Off,other,665,0,2
109946453,15000,18.06,4,1,60000,17-Jun,Charged Off,debt_consolidation,670,0,3
65663371,17000,13.67,5,2,50000,15-Nov,Fully Paid,debt_consolidation,660,1,4
51265571,10000,8.18,6,1,39000,15-Jun,Fully Paid,debt_consolidation,670,1,3
60774272,10000,9.17,6,2,70000,15-Oct,Fully Paid,debt_consolidation,690,1,4
